CMS Certification Number (CCN),Provider Name,Address Line 1,Address Line 2,City/Town,State,ZIP Code,County/Parish,Telephone Number,CMS Region,Measure Code,Score,Footnote,Start Date,End Date,Measure Date Range
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_006_01_CI_UPPER,1.252,-,10/01/2024,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_006_01_COMP_PERF,No Different than the National Benchmark,-,10/01/2024,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_006_01_DOPC_DAYS,"5,018",-,10/01/2024,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_006_01_ELIGCASES,11.059,-,10/01/2024,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_006_01_NUMERATOR,7,-,10/01/2024,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_006_01_SIR,0.633,-,10/01/2024,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_007_01_CI_LOWER,0.827,-,10/01/2024,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_007_01_CI_UPPER,2.098,-,10/01/2024,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_007_01_COMP_PERF,No Different than the National Benchmark,-,10/01/2024,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_007_01_DOPC_DAYS,"7,349",-,10/01/2024,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_007_01_ELIGCASES,13.300,-,10/01/2024,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_007_01_NUMERATOR,18,-,10/01/2024,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_007_01_SIR,1.353,-,10/01/2024,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_011_06_ADJ_CHG_MOBL_SCORE,5.00,-,01/01/2024,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_011_06_DENOMINATOR,91,-,01/01/2024,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_011_06_OBS_CHG_MOBL_SCORE,4.95,-,01/01/2024,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_012_01_DENOMINATOR,302,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_012_01_NUMERATOR,0,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_012_01_OBS_RATE,0.00,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_014_01_CI_LOWER,0.123,-,10/01/2024,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_014_01_CI_UPPER,0.633,-,10/01/2024,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_014_01_COMP_PERF,Better than the National Benchmark,-,10/01/2024,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_014_01_DOPC_DAYS,"20,106",-,10/01/2024,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_014_01_ELIGCASES,19.730,-,10/01/2024,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_014_01_NUMERATOR,6,-,10/01/2024,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_014_01_SIR,0.304,-,10/01/2024,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_015_01_DENOMINATOR,299,-,10/01/2024,03/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_015_01_NUMERATOR,267,-,10/01/2024,03/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_015_01_OBS_RATE,89.30,-,10/01/2024,03/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_017_01_PPR_PD_COMP_PERF,No Different than the National Rate,-,10/01/2023,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_017_01_PPR_PD_OBS_RATE,12.16,-,10/01/2023,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_017_01_PPR_PD_OBS_READM,9,-,10/01/2023,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_017_01_PPR_PD_RSRR,19.49,-,10/01/2023,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_017_01_PPR_PD_RSRR_2_5,15.66,-,10/01/2023,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_017_01_PPR_PD_RSRR_97_5,24.05,-,10/01/2023,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_017_01_PPR_PD_VOLUME,74,-,10/01/2023,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_018_02_DTC_COMP_PERF,No Different than the National Rate,-,10/01/2023,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_018_02_DTC_NUMBER,7,-,10/01/2023,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_018_02_DTC_OBS_RATE,6.42,-,10/01/2023,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_018_02_DTC_RS_RATE,10.88,-,10/01/2023,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_018_02_DTC_RS_RATE_2_5,6.52,-,10/01/2023,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_018_02_DTC_RS_RATE_97_5,17.26,-,10/01/2023,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_018_02_DTC_VOLUME,109,-,10/01/2023,09/30/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_019_01_MSPB_NUMB,79,-,10/01/2022,09/30/2024,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_019_01_MSPB_SCORE,0.97,-,10/01/2022,09/30/2024,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_021_01_ADJ_RATE,1.70,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_021_01_DENOMINATOR,251,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_021_01_NUMERATOR,6,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_021_01_OBS_RATE,2.39,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_020_01_DENOMINATOR,302,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_020_01_NUMERATOR,296,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_020_01_OBS_RATE,98.01,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_022_02_DENOMINATOR_C1,96,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_022_02_NUMERATOR_C1,92,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_022_02_OBS_RATE_C1,95.83,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_022_02_DENOMINATOR_C2,62,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_022_02_NUMERATOR_C2,61,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_022_02_OBS_RATE_C2,98.39,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_023_03_ADJ_RATE,43.19,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_023_03_DENOMINATOR,96,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_023_03_NUMERATOR,39,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_023_03_OBS_RATE,40.63,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_024_02_DENOMINATOR,259,-,10/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_024_02_NUMERATOR,0,-,10/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_024_02_OBS_RATE,0.00,-,10/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_025_01_DENOMINATOR,227,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_025_01_NUMERATOR,203,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_025_01_OBS_RATE,89.43,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_026_02_DENOMINATOR,28,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_026_02_NUMERATOR,24,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_026_02_OBS_RATE,85.71,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_027_01_DENOMINATOR,173,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_027_01_NUMERATOR,46,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_027_01_OBS_RATE,26.59,-,01/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_028_02_DENOMINATOR,274,-,10/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_028_02_NUMERATOR,29,-,10/01/2025,12/31/2025,-
502002,KINDRED HOSPITAL-SEATTLE,1334 TERRY AVE,-,SEATTLE,WA,98101,King,(206) 364-2050,10,L_028_02_OBS_RATE,10.58,-,10/01/2025,12/31/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_006_01_CI_LOWER,0.017,-,10/01/2024,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_006_01_CI_UPPER,1.642,-,10/01/2024,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_006_01_COMP_PERF,No Different than the National Benchmark,-,10/01/2024,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_006_01_DOPC_DAYS,"2,187",-,10/01/2024,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_006_01_ELIGCASES,3.003,-,10/01/2024,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_006_01_NUMERATOR,1,-,10/01/2024,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_006_01_SIR,0.333,-,10/01/2024,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_007_01_CI_LOWER,0.151,-,10/01/2024,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_007_01_CI_UPPER,2.974,-,10/01/2024,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_007_01_COMP_PERF,No Different than the National Benchmark,-,10/01/2024,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_007_01_DOPC_DAYS,"2,540",-,10/01/2024,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_007_01_ELIGCASES,2.222,-,10/01/2024,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_007_01_NUMERATOR,2,-,10/01/2024,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_007_01_SIR,0.900,-,10/01/2024,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_011_06_ADJ_CHG_MOBL_SCORE,7.13,-,01/01/2024,12/31/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_011_06_DENOMINATOR,57,-,01/01/2024,12/31/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_011_06_OBS_CHG_MOBL_SCORE,6.82,-,01/01/2024,12/31/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_012_01_DENOMINATOR,344,-,01/01/2025,12/31/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_012_01_NUMERATOR,0,-,01/01/2025,12/31/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_012_01_OBS_RATE,0.00,-,01/01/2025,12/31/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_014_01_CI_LOWER,Not Available,6,10/01/2024,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_014_01_CI_UPPER,0.340,-,10/01/2024,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_014_01_COMP_PERF,Not Available,6,10/01/2024,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_014_01_DOPC_DAYS,"9,507",-,10/01/2024,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_014_01_ELIGCASES,8.817,-,10/01/2024,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_014_01_NUMERATOR,0,-,10/01/2024,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_014_01_SIR,0.000,-,10/01/2024,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_015_01_DENOMINATOR,146,-,10/01/2024,03/31/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_015_01_NUMERATOR,114,-,10/01/2024,03/31/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_015_01_OBS_RATE,78.08,-,10/01/2024,03/31/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_017_01_PPR_PD_COMP_PERF,No Different than the National Rate,-,10/01/2023,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_017_01_PPR_PD_OBS_RATE,22.86,-,10/01/2023,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_017_01_PPR_PD_OBS_READM,56,-,10/01/2023,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_017_01_PPR_PD_RSRR,22.64,-,10/01/2023,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_017_01_PPR_PD_RSRR_2_5,18.82,-,10/01/2023,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_017_01_PPR_PD_RSRR_97_5,25.97,-,10/01/2023,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_017_01_PPR_PD_VOLUME,245,-,10/01/2023,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_018_02_DTC_COMP_PERF,No Different than the National Rate,-,10/01/2023,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_018_02_DTC_NUMBER,40,-,10/01/2023,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_018_02_DTC_OBS_RATE,15.04,-,10/01/2023,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_018_02_DTC_RS_RATE,15.73,-,10/01/2023,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_018_02_DTC_RS_RATE_2_5,10.81,-,10/01/2023,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_018_02_DTC_RS_RATE_97_5,19.39,-,10/01/2023,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_018_02_DTC_VOLUME,266,-,10/01/2023,09/30/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_019_01_MSPB_NUMB,194,-,10/01/2022,09/30/2024,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_019_01_MSPB_SCORE,1.00,-,10/01/2022,09/30/2024,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_021_01_ADJ_RATE,1.10,-,01/01/2025,12/31/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_021_01_DENOMINATOR,248,-,01/01/2025,12/31/2025,-
512002,SELECT SPECIALTY HOSPITAL - CHARLESTON,"3200 MACCORKLE AVE SE, 3N & 3E",-,CHARLESTON,WV,25304,Kanawha,(304) 720-7234,3,L_021_01_NUMERATOR,3,-,01/01/2025,12/31/2025,-
